prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_disaster_emergency_fund_codes,prime_award_outlayed_amount_funded_by_COVID-19_supplementals,prime_award_obligated_amount_funded_by_COVID-19_supplementals,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_latest_action_date,prime_award_latest_action_date_fiscal_year,prime_award_period_of_performance_start_date,prime_award_period_of_performance_current_end_date,prime_award_period_of_performance_potential_end_date,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_award_object_classes_funding_this_award,prime_award_program_activities_funding_this_award,prime_awardee_duns,prime_awardee_uei,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_uei,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_county_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_project_title,prime_award_naics_code,prime_award_naics_description,prime_award_national_interest_action_code,prime_award_national_interest_action,subaward_type,subaward_fsrs_report_id,subaward_fsrs_report_year,subaward_fsrs_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount,usaspending_permalink,subaward_fsrs_report_last_modified_date
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F1TBPV,AFRL RWP,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,Tucson,AZ,Arizona,857566100,2,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,09b96a0c1fbd9bd31c6a6769d605ed7f,2018,8,4201802261,59704,2018/8/30,2018,963709212,"AZMARK AERO SYSTEMS, LLC",,80080185,Imaginetics Holdings LLC,USA,UNITED STATES,944 W GUADALUPE,GILBERT,AZ,Arizona,852332414,6,,"For-Profit Organization,Limited Liability Company",,GILBERT,AZ,Arizona,852332416,6,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-09-27 16:43:27+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,"15090 Tucson, AZ",AZ,Arizona,857569367,3,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,9cc566b9e1dd74484ffd626aba55c80e,2020,10,4201963159,58266,2019/4/23,2019,149433844,"TEVET, LLC",,149433844,"TEVET, LLC",USA,UNITED STATES,85 SPRING ST S,MOSHEIM,TN,Tennessee,378186127,1,,"For-Profit Organization,Limited Liability Company,SBA Certified Hub Zone Firm,Service Disabled Veteran Owned,Veteran Owned Business",,MOSHEIM,TN,Tennessee,378186127,1,USA,UNITED STATES,Test Equipment.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-11-17 10:56:12+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367,3,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021,10,4201963159,58266,2019/4/23,2019,149433844,"TEVET, LLC",,149433844,"TEVET, LLC",USA,UNITED STATES,310 T ELMER COX DR,GREENEVILLE,TN,Tennessee,377436932,1,,"For-Profit Organization,Limited Liability Company,SBA Certified Hub Zone Firm,Service Disabled Veteran Owned,Veteran Owned Business",,GREENEVILLE,TN,Tennessee,377436957,1,USA,UNITED STATES,Test Equipment.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F1TBPV,AFRL RWP,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,Tucson,AZ,Arizona,857566100,2,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,09b96a0c1fbd9bd31c6a6769d605ed7f,2018,8,4201784265,58060,2018/8/2,2018,45102274,"DUCOMMUN LABARGE TECHNOLOGIES, INC.",,6907042,Ducommun Incorporated,USA,UNITED STATES,1505 S MAIDEN LN,JOPLIN,MO,Missouri,648013819,7,,"For-Profit Organization,Manufacturer of Goods",,JOPLIN,MO,Missouri,648013819,7,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-09-27 16:43:27+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),5700,DEPT OF THE AIR FORCE,F1TBPV,AFRL RWP,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,Tucson,AZ,Arizona,857566100,2,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,459d9460224b00f59a0d5c8b430fda5d,2018,7,4201777012,58060,2018/7/23,2018,42643973,"DUCOMMUN LABARGE TECHNOLOGIES, INC.",,6907042,Ducommun Incorporated,USA,UNITED STATES,1601 E BROADWAY RD,PHOENIX,AZ,Arizona,850402405,4,,"For-Profit Organization,Manufacturer of Goods",,PHOENIX,AZ,Arizona,850402405,4,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-08-29 14:49:02+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,Tucson,AZ,Arizona,857566100,2,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3f50a58eb2c670f527a3d35288424bac,2017,11,4201630570,57400,2017/11/28,2018,60605883,"ROCKWELL COLLINS, INC.",GOVERNMENT SYSTEMS,962960589,"ROCKWELL COLLINS, INC.",USA,UNITED STATES,400 COLLINS RD NE,CEDAR RAPIDS,IA,Iowa,524980505,2,,"For-Profit Organization,Manufacturer of Goods",,CEDAR RAPIDS,IA,Iowa,524980505,2,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2017-12-21 17:06:06+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367,3,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021,10,4201589014,56889,2017/10/5,2018,20544636,PRAXIS RESOURCES INC.,,,,USA,UNITED STATES,2085 S BLUE JAY DR STE 101,GILBERT,AZ,Arizona,852955895,5,,For-Profit Organization,,GILBERT,AZ,Arizona,852955895,5,USA,UNITED STATES,Test Equipment.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,Tucson,AZ,Arizona,857566100,2,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,327090cd6c3a7817b9e7f37905c74f30,2017,9,4201589014,56889,2017/9/22,2017,20544636,PRAXIS RESOURCES INC.,,,,USA,UNITED STATES,2085 S BLUE JAY DR STE 101,GILBERT,AZ,Arizona,852955895,6,,For-Profit Organization,,GILBERT,AZ,Arizona,852955895,6,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2017-10-31 20:29:03+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,"15090 Tucson, AZ",AZ,Arizona,857569367,3,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,9cc566b9e1dd74484ffd626aba55c80e,2020,10,4201589014,56889,2017/10/5,2018,20544636,PRAXIS RESOURCES INC.,,,,USA,UNITED STATES,2085 S BLUE JAY DR STE 101,GILBERT,AZ,Arizona,852955895,6,,For-Profit Organization,,GILBERT,AZ,Arizona,852955895,6,USA,UNITED STATES,Test Equipment.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-11-17 10:56:12+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1339159,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,Tucson,AZ,Arizona,857566100,2,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,03b2184d5343366bc2fc8a6d433924b3,2018,10,4201807449,56006,2018/9/10,2018,831282715,"INOVAR, INC.",,,,USA,UNITED STATES,750 EAST 1600 N,NORTH LOGAN,UT,Utah,84341,1,,"For-Profit Organization,S Corporation",,LOGAN,UT,Utah,843211713,1,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-11-28 15:00:52+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,,"15090 Tucson, AZ",AZ,Arizona,857569367,3,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,9cc566b9e1dd74484ffd626aba55c80e,2020,10,4201748669,55915,2018/6/18,2018,832416932,"DYNETICS TECHNICAL SOLUTIONS, INC.",,611641312,"LEIDOS HOLDINGS, INC.",USA,UNITED STATES,1051 ENTERPRISE WAY,HUNTSVILLE,AL,Alabama,358062730,5,,"For-Profit Organization,Manufacturer of Goods",,HUNTSVILLE,AL,Alabama,358062730,5,USA,UNITED STATES,NRE - Engineering.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-11-17 10:56:12+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702,,,,2016/10/31,2017,2021/9/15,2021,2016/10/31,2022/3/31,2022/3/31,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,97,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,1344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,3,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367,3,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021,10,4201748669,55915,2018/6/18,2018,832416932,"DYNETICS TECHNICAL SOLUTIONS, INC.",,611641312,"LEIDOS HOLDINGS, INC.",USA,UNITED STATES,1051 ENTERPRISE WAY,HUNTSVILLE,AL,Alabama,358062730,5,,"For-Profit Organization,Manufacturer of Goods",,HUNTSVILLE,AL,Alabama,358062730,5,USA,UNITED STATES,NRE - Engineering.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00
